ID,User,Date Created,Number of Likes,Source of Tweet,Tweet
4981,T0MEET,2022-04-13 12:40:15+00:00,3,Twitter for Android,"Kuliah gak lulus, Tiap hari cuma pegang sampah tapi selalu di datangi sama mahasiswa akhir dari berbagai kampus di jogja yang lagi ngerjain TA . 
Udah kayak dosen wisata alam .

Meski saya bukan orang baik tapi Alhamdulillah selalu di kelilingi oleh orang"" baik . Terimakasih"
4982,JogjaCTour,2022-04-13 11:57:48+00:00,0,twittbot.net,Wisata Alam Curug Sidoharjo https://t.co/k8L67mGYH2 #JogjaCityTour | Jogja Traveling Guide
4983,tanyakanrl,2022-04-13 11:55:00+00:00,1,Twitter for Mac,"💚
Halo guys, disini ada yang rumahnya dekat desa wisata di jogja ngga ya? Kalau iya, bisa aku dm ngga ya buat riset penelitianku.  Terimakasih banyak semuanya. Mohon responnya😊"
4984,preangear,2022-04-13 11:48:40+00:00,0,Twitter for Android,"Jogja adalah destinasi wisata pas healing putus dari mantan yg b aja itu dan jogja juga jadi asal orang yang paling berkesan di hidup gue [gamon sama orang jogja,,]☝️☝️☝️☝️☝️☝️☝️☝️"
4985,torao__chan,2022-04-13 11:27:05+00:00,3,Twitter for Android,"@donihadipurnomo @merapi_uncover sy kadang nonton tim patroli yg diliput tv, baru tahu kalau daerah solo sekitarnya ternyata diliput dan bingung knp jogja engga, dr kejadian akhir"" ini paham kl patroli jogja ditayangkan nnt banyak orang tau kalau kota wisata banyak jg bisa ada aksi kejahatan"
4986,rezaarghh,2022-04-13 09:29:18+00:00,0,Twitter for Android,Sepertinya belum pernah merasa sendu jika main ke jogja. Adanya selalu suka wisata sejarah dan pergudegan. 😁
4987,JogjaCTour,2022-04-13 09:27:49+00:00,0,twittbot.net,Wisata Alam Curug Nglarangan https://t.co/opLgvvK4q2 #JogjaCityTour | Jogja Traveling Guide
4988,idbcpr,2022-04-13 09:08:44+00:00,0,Awtoshare,"Jelajah Wisata Jogja -  Yuk jelajah tempat wisata Jogja ini!! - photo today by  taken at Goa Gajah, around Dlingo, Bantul.... - https://t.co/VLdXxj45er"
4989,bosan_sendiri,2022-04-13 08:39:49+00:00,0,Twitter for Android,"@Poconggg @misterprepp - terus klo di jogja agak kurang klo misal ga jalan jalan dari Kulon Progo, Sleman, Bantul, Gunung Kidul, terus berenti di Jogja lagi.
- Ketempat wisata yang mainstream buat pamer vespa giveaway lah pasti!! yakan dikirim tar sm sm bng arip @Poconggg
- bawa bokap nyokap jalan"""
4990,JogjaCTour,2022-04-13 08:27:51+00:00,0,twittbot.net,Wisata Alam Kebun Buah Mangunan https://t.co/Mkzf22quW3 #JogjaCityTour | Jogja Traveling Guide
4991,Jogjakita_apps,2022-04-13 08:00:37+00:00,0,Publer.io,Selain candi Prambanan dan Borobudur candi Ratu Boko ini sangat masyhur di masyarakat lokal maupun internasional karena biasanya 3 candi ini menjadi serangkai paket wisata yang ingin tour candi di Area DIY Jateng. Kalau kamu pernah kesini ga lur?  #puasa #ramadhan #jogja #jogjahi https://t.co/f0uJLhNRK9
4992,_fahmi19,2022-04-13 07:20:01+00:00,1,Twitter for Android,Wisata kuliner ayam rempah di Jogja
4993,visiting_jogja,2022-04-13 07:05:35+00:00,0,Twitter for iPhone,"#SobatVisitingJogja , penurunan kinerja sektor pariwisata masa pandemi Covid-19 memberikan multiplier effect dan dampak signifikan pada sektor-sektor yang terhubung langsung seperti perhotelan, industri kuliner, transportasi, perdagangan, dan destinasi wisata.

@humas_jogja https://t.co/sOKVuwOyyx"
4994,humas_jogja,2022-04-13 06:52:07+00:00,0,Twitter Web App,"Strategi selanjutnya adalah Kemitraan Sinergis yaitu membangun sinergisitas antar pengelola obyek, biro perjalanan wisata, Dinas Pariwisata, dan seluruh insan pariwisata lainnya. #GubernurDIY #SriSultanHBX #WisataDIY #VisitingJogja #jogjaistimewa"
4995,cndsyng,2022-04-13 06:25:03+00:00,0,Twitter for iPhone,"@Poconggg MAULAH BANG 😭

Ini waktu wisata ke jogja sewa vespa lagi nunggu yg punya dateng karena sewanya habis, ternyata sekeren itu vespa https://t.co/UgMm3XJ2bu"
4996,kidkakaroto,2022-04-13 04:08:13+00:00,0,Twitter for Android,@_AHIMOTH itu cuma akal akalan orang yang wisata ke jogja bawa duit banyak
4997,LullabyMirai,2022-04-13 03:32:22+00:00,1,Twitter for iPhone,"@jowoshitpost niat mau ke jogja buat liburan, terus cobain wisata malam.
tapi jadi serem :("
4998,JogjaCTour,2022-04-13 03:27:49+00:00,0,twittbot.net,Wisata Alam Curug Nglarangan https://t.co/opLgvvt1o2 #JogjaCityTour | Jogja Traveling Guide
4999,JogjaRavers,2022-04-13 02:55:55+00:00,0,twittbot.net,Sambut Pagi bersama Merapi dari Desa Wisata Trumpon Tempel Sleman #Jogja
5000,JogjaCTour,2022-04-13 02:27:48+00:00,0,twittbot.net,Wisata Alam Kebun Buah Mangunan https://t.co/Mkzf229rU3 #JogjaCityTour | Jogja Traveling Guide
5001,idbcpr,2022-04-13 01:25:58+00:00,0,Awtoshare,"Jelajah Wisata Jogja -  Yuk jelajah tempat wisata Jogja ini!! - photo today by  taken at Candi Ratu Boko, Sleman.... - https://t.co/8Jq0iGmVZw https://t.co/YlYFumhRdJ"
5002,property145,2022-04-13 01:20:34+00:00,0,Twitter Web App,"5 Objek Wisata Pilihan Di Kabupaten Sleman Yogyakarta
#Yogyakarta #JOGJA 
https://t.co/3QpFlmfrwv"
5003,dyogyacom,2022-04-13 01:17:07+00:00,1,Twitter Web App,"Bukit Teletubbies, Objek Wisata Hits Nan Hijau di Sleman Jogja

https://t.co/7fZKlM5Lme"
5004,JogjaCTour,2022-04-12 23:57:47+00:00,0,twittbot.net,Wisata Alam Curug Sidoharjo https://t.co/k8L67moPsU #JogjaCityTour | Jogja Traveling Guide
5005,shoyo_orenji,2022-04-12 23:16:02+00:00,0,Twitter for Android,"temenku yg jd duta²an jogja bilang, ""aYo wiSata ke j0Gj4, j0gj4 aman kok 😊"""
5006,suryojdb,2022-04-12 21:44:03+00:00,0,Twitter for Android,"@ssaaggiiyy @jowoshitpost Memang mau wisata ngebyar dan keliling seluruh Jogja,gak semua tempat rawan klithih dan gak tiap jam ada klithih.....jgn panik"
5007,JogjaCTour,2022-04-12 21:27:43+00:00,0,twittbot.net,Wisata Alam Curug Nglarangan https://t.co/opLgvvK4q2 #JogjaCityTour | Jogja Traveling Guide
5008,sabdrun,2022-04-12 21:03:52+00:00,0,Twitter for Android,@MafiaWasit Mending dolan nang Jogja iso wisata uji nyali klitih
5009,JogjaCTour,2022-04-12 20:27:41+00:00,0,twittbot.net,Wisata Alam Kebun Buah Mangunan https://t.co/Mkzf22quW3 #JogjaCityTour | Jogja Traveling Guide
5010,JogjaCTour,2022-04-12 17:57:44+00:00,0,twittbot.net,Wisata Alam Curug Sidoharjo https://t.co/k8L67mGYH2 #JogjaCityTour | Jogja Traveling Guide
5011,idbcpr,2022-04-12 16:23:57+00:00,0,Awtoshare,Car Free Day Di Jalan Malioboro Pada Selasa Wage! Langka Lho! [ Wisata Jogja ] - https://t.co/fcsPZZjdzX https://t.co/t5kkNSqEg8
5012,JogjaCTour,2022-04-12 14:28:00+00:00,0,twittbot.net,Wisata Alam Kebun Buah Mangunan https://t.co/Mkzf228U4v #JogjaCityTour | Jogja Traveling Guide
5013,JogjaRavers,2022-04-12 13:56:00+00:00,0,twittbot.net,Sambut Pagi bersama Merapi dari Desa Wisata Trumpon Tempel Sleman #Jogja
5014,catperku,2022-04-12 12:30:54+00:00,0,CatperkuNextScriptsAutoPoster,Ke Bukit Watugupit Wisata Paralayang Parangtritis Naik Motor! [ Wisata Jogja ] - https://t.co/bkC97VWzWf https://t.co/c2kYpAApkl
5015,idbcpr,2022-04-12 12:30:52+00:00,1,Awtoshare,Ke Bukit Watugupit Wisata Paralayang Parangtritis Naik Motor! [ Wisata Jogja ] - https://t.co/zuF4bifDQN https://t.co/291L66GynY
5016,JogjaCTour,2022-04-12 11:57:47+00:00,0,twittbot.net,Wisata Alam Curug Sidoharjo https://t.co/k8L67moPsU #JogjaCityTour | Jogja Traveling Guide
5017,catperku,2022-04-12 11:26:50+00:00,0,CatperkuNextScriptsAutoPoster,"Pantai Parangtritis, Pantai Di Jogja Terpopuler! Iya Kah? [ Wisata Jogja ] - https://t.co/Xuy3Tx0pI2 https://t.co/VUDagV2ePU"
5018,idbcpr,2022-04-12 11:26:49+00:00,0,Awtoshare,"Pantai Parangtritis, Pantai Di Jogja Terpopuler! Iya Kah? [ Wisata Jogja ] - https://t.co/OANy3ozTCf https://t.co/fwhqpMawpV"
5019,idbcpr,2022-04-12 11:25:38+00:00,1,Awtoshare,"Jelajah Wisata Jogja - Weekend ini kalian mau ajak siapa ke sini?

 Yuk jelajah tempat wisata Jogja ini!! - photo today by  taken ... - https://t.co/7JC36DSIYE"
5020,catperku,2022-04-12 10:22:08+00:00,0,CatperkuNextScriptsAutoPoster,"Pantai Parangkusumo Keren, Tapi Kok Sepi Ya? [ Wisata Pantai Di Jogja ] - https://t.co/5J3lW8UC2x https://t.co/NbGj6pdTXF"
5021,idbcpr,2022-04-12 10:22:07+00:00,0,Awtoshare,"Pantai Parangkusumo Keren, Tapi Kok Sepi Ya? [ Wisata Pantai Di Jogja ] - https://t.co/UQKyuFVfdr https://t.co/0s5VMyzd6R"
5022,JogjaCTour,2022-04-12 09:57:44+00:00,0,twittbot.net,"Jogja Traveling Guide.
Informasi Wisata #Jogjakarta
https://t.co/ryZy9ST5tO
#JogjaCityTour"
5023,JogjaCTour,2022-04-12 09:27:49+00:00,0,twittbot.net,Wisata Alam Curug Nglarangan https://t.co/opLgvvt1o2 #JogjaCityTour | Jogja Traveling Guide
5024,catperku,2022-04-12 07:06:30+00:00,0,CatperkuNextScriptsAutoPoster,Wayang Kulit Show At Keraton Yogyakarta [ Wisata Kota Jogja ] - https://t.co/ylPjFI1f5l https://t.co/raKWs5dsSx
5025,idbcpr,2022-04-12 07:06:28+00:00,0,Awtoshare,Wayang Kulit Show At Keraton Yogyakarta [ Wisata Kota Jogja ] - https://t.co/qaQhfBbpMs https://t.co/LiCrNGYuLL
5026,JogjaCTour,2022-04-12 06:27:49+00:00,0,twittbot.net,Wisata Alam Curug Nglarangan https://t.co/opLgvvK4q2 #JogjaCityTour | Jogja Traveling Guide
5027,citranet,2022-04-12 05:34:17+00:00,1,Twitter Web App,"Kamu bisa menikmati akses internet secara GRATIS dengan login menggunakan smartphone kamu loh. Yuk ngabuburit di Malioboro Mall (@MalioboroMall) bareng Minet!

#jogja #malioboro #wisatajogja #malioboromall https://t.co/Crq3bHpLGy"
5028,JogjaCTour,2022-04-12 05:27:48+00:00,0,twittbot.net,Wisata Alam Kebun Buah Mangunan https://t.co/Mkzf229rU3 #JogjaCityTour | Jogja Traveling Guide
5029,sampoterkenal,2022-04-12 04:29:07+00:00,0,Twitter for Android,@naufalfikrim yo sopo reti mas sender e seneng ndelok ig sek wisata wisata jogja njuk omong ngono kui. 😂
5030,TiketPesawatPro,2022-04-12 04:27:38+00:00,0,twittbot.net,#jalanjalankl #jalanjalanmakanmakan #wisata tiket pesawat murah ke bali dari jogja KLIK https://t.co/xaAlCMPOh2
5031,idbcpr,2022-04-12 03:41:31+00:00,0,Awtoshare,"Jelajah Wisata Jogja -  Yuk jelajah tempat wisata Jogja ini!! - photo today by  taken at Bukit Paralayang, around Parangtritis, Ba... - https://t.co/7yGT8VL7p3"
5032,visiting_jogja,2022-04-12 00:56:33+00:00,1,Twitter for iPhone,"Selamat pagi #SobatVisitingJogja 🤩

Semoga harimu secerah pagi ini ya✨

📍 Desa Wisata Jamu Kiringan, Jetis, Bantul
🎥 @rizky_aryak 
#morningvibes #morning #pesonaindonesia #wonderfulindonesia #explorejogja #explorebantul 
#visitingjogja 
#jogjaistimewa https://t.co/DROWRqhC8Y"
5033,JogjaRavers,2022-04-12 00:55:55+00:00,0,twittbot.net,Sambut Pagi bersama Merapi dari Desa Wisata Trumpon Tempel Sleman #Jogja
5034,ciminlover,2022-04-12 00:14:29+00:00,4,Twitter for Android,"@tinasugiyarto @chaneldelicate @aan__ Tapi aku pernah geh waktu itu malem2 buka IG buat cari makanan2 yg di jogja, trus abis itu matiin layarnya trus ngobrol ama suami pake full basa jawa, ngomongin soal plesir (wisata) yg di jogja gtu. Eh tiba2 hp ku bunyi sendiri ""Saya tahu tempat wisata terbaik di Jogja"""
5035,Adhit233,2022-04-12 00:07:41+00:00,0,Twitter for Android,@PoldaJogja Jogja udah aman dr klitih pak? Mau wisata ke jogja jd takut 🤣🤣
5036,dewi_widosari,2022-04-11 23:03:27+00:00,0,Instagram,Just posted a photo @ DESA WISATA WIDOSARI JOGJA https://t.co/KJ4YVZaxyX
5037,dewi_widosari,2022-04-11 22:57:29+00:00,0,Instagram,Just posted a photo @ DESA WISATA WIDOSARI JOGJA https://t.co/uDQhtCDLEj
5038,JogjaCTour,2022-04-11 21:57:42+00:00,0,twittbot.net,"Jogja Traveling Guide.
Informasi Wisata #Jogjakarta
https://t.co/ryZy9ST5tO
#JogjaCityTour"
5039,JogjaCTour,2022-04-11 21:27:41+00:00,0,twittbot.net,Wisata Alam Curug Nglarangan https://t.co/opLgvvt1o2 #JogjaCityTour | Jogja Traveling Guide
5040,IDNTimes,2022-04-11 20:15:33+00:00,0,dlvr.it,"5 Wisata Waduk di Jogja Ini Cocok Buat Piknik, Tempatnya Asyik! https://t.co/WfDNIUdQRy https://t.co/3ngkvnU8gB"
5041,JogjaCTour,2022-04-11 17:27:41+00:00,0,twittbot.net,Wisata Alam Kebun Buah Mangunan https://t.co/Mkzf22quW3 #JogjaCityTour | Jogja Traveling Guide
5042,_Jogja_,2022-04-11 16:17:34+00:00,0,TweetOtimatisJogja,"Puncak Becici, Destinasi Alternatif Para Penikmat Senja #Wisata | https://t.co/Dl0x7vxFBI https://t.co/DQUaDgfClH"
5043,idbcpr,2022-04-11 13:42:39+00:00,0,Awtoshare,"Jelajah Wisata Jogja -  Yuk jelajah tempat wisata Jogja ini!! - photo today by  covering Museum Perjuangan, Brontokusuman, Yogyaka... - https://t.co/V6AvP6Xrnb"
5044,TiketPesawatPro,2022-04-11 13:27:38+00:00,0,twittbot.net,#piknikpalu #liburan #wisata tiket pesawat murah ke bali dari jogja KLIK https://t.co/xaAlCMPOh2
5045,JogjaCTour,2022-04-11 12:27:48+00:00,0,twittbot.net,Wisata Alam Curug Nglarangan https://t.co/opLgvvstyu #JogjaCityTour | Jogja Traveling Guide
5046,anggiazai,2022-04-11 12:27:00+00:00,1,Twitter for iPhone,"@AnggunRa @twitnindya Bagi kami warga Jogja bisa tiap hari wisata, kerja, dan menua 😌"
5047,JogjaCTour,2022-04-11 11:57:45+00:00,0,twittbot.net,Wisata Alam Curug Sidoharjo https://t.co/k8L67mGYH2 #JogjaCityTour | Jogja Traveling Guide
5048,JogjaRavers,2022-04-11 11:55:51+00:00,0,twittbot.net,Sambut Pagi bersama Merapi dari Desa Wisata Trumpon Tempel Sleman #Jogja
5049,PulauTidung123,2022-04-11 10:51:35+00:00,0,dlvr.it,"Kota Magelang Ulang Tahun, Intip 4 Objek Wisata Populer di Sana - https://t.co/3H0dSwRAil - Harian Jogja https://t.co/oKTkyGc8r3"
5050,Harian_Jogja,2022-04-11 09:29:05+00:00,0,dlvr.it,"Kota Magelang Ulang Tahun, Intip 4 Objek Wisata Populer di Sana https://t.co/yi44IblkXD #beritajogja #jogja #jogjaistimewa https://t.co/JbYf54H8VB"
5051,hin_idn,2022-04-11 09:10:41+00:00,0,Twitter Web App,"Potensi wisata Candi Borobudur tidak hanya pada bangunan candinya, namun juga pesona alam yang bisa dinikmati di sekitarnya.

untuk paket-paket menarik dari Jelajahin, tunggu update dari kita selanjutnya ya sobat jelajah. #borobudur #jogja #liburan #jelajahin #wisata #sejarah"
5052,Hartana671,2022-04-11 08:30:06+00:00,0,Tumblr,📷 Reservasi klik : https://t.co/LLwz6NkIaP https://t.co/LZd7wSX59u #WisataSambilBelajar #WisataEdukasika #WisataGerabahKasongan #WisataJogja (di Jl.raya Kasongan 217 Bangunjiwo Kasihan Bantul 55184)... https://t.co/lzOBumaw3Y
5053,Hartana671,2022-04-11 08:30:03+00:00,1,Instagram,"Reservasi klik : https://t.co/LLwz6NkIaP
https://t.co/LZd7wSX59u
#WisataSambilBelajar 
#WisataEdukasika 
#WisataGerabahKasongan 
#WisataJogja @ Jl.raya Kasongan 217 Bangunjiwo Kasihan Bantul 55184 https://t.co/wWYTeBEEo7"
5054,JogjaCTour,2022-04-11 06:57:43+00:00,0,twittbot.net,"Jogja Traveling Guide.
Informasi Wisata #Jogjakarta
https://t.co/ryZy9ST5tO
#JogjaCityTour"
5055,kota_jogja,2022-04-11 06:30:24+00:00,26,Twitter Web App,"Ada yang sudah tahu bus ini?

Kabarnya bus ini bakal mengantar wisatawan keliling ke beberapa wisata heritage yang ada di Kota Jogja lho...
Tungguin launchingnya dan nikmati wisata Jogja Heritage Track @sumbufilosofi by @dinaskebudayaandiy 

🎥 @visitingjogja

#kotajogja #jogja https://t.co/OC0quMJ1WD"
5056,JogjaCTour,2022-04-11 06:27:47+00:00,0,twittbot.net,Wisata Alam Curug Nglarangan https://t.co/opLgvvt1o2 #JogjaCityTour | Jogja Traveling Guide
5057,idbcpr,2022-04-11 05:59:12+00:00,0,Awtoshare,"Jelajah Wisata Jogja -  Yuk jelajah tempat wisata Jogja ini!! - photo today by  taken at Wisata Alam Watu Payung, Gunungkidul.... - https://t.co/cakjlrrJwL"
5058,JogjaCTour,2022-04-11 05:27:49+00:00,0,twittbot.net,Wisata Alam Kebun Buah Mangunan https://t.co/Mkzf229rU3 #JogjaCityTour | Jogja Traveling Guide
5059,Zakira566039,2022-04-11 03:21:22+00:00,0,Twitter for Android,"Kasih hukuman buat jogja dengan cara, gausah berwisata ke jogja... Masih banyak yg lebih bagus dari jogja... Biarin supaya orang² nya mikir. Dari kasus parkir sampek klitih udah ngga layak buat jd destinasi wisata."
5060,airpoetih,2022-04-11 02:21:14+00:00,0,Twitter for Android,Pemda Jogja kenapa ga memasukan klitih sebagai wisata adrenaline ya? Tinggal didata aja jam operasional dan titik-titik lokasi ada di mana aja
5061,paradepenulis,2022-04-11 02:00:11+00:00,0,Twitter for Android,@Eric_Anajib Klitih masih ada gak kak? Belom pernah wisata ke jogja 😭 smp-sma ke bali mulu
5062,JogjaCTour,2022-04-11 00:27:47+00:00,0,twittbot.net,Wisata Alam Curug Nglarangan https://t.co/opLgvvK4q2 #JogjaCityTour | Jogja Traveling Guide
5063,yunanto41,2022-04-11 00:21:06+00:00,0,Twitter for Android,@The_RedsIndo Ada berita media jogja dilarang memberitakan kasus ini supaya wisata disana tidak tercoreng 🤣
5064,JogjaCTour,2022-04-10 23:57:45+00:00,0,twittbot.net,Wisata Alam Curug Sidoharjo https://t.co/k8L67mGYH2 #JogjaCityTour | Jogja Traveling Guide
5065,JogjaCTour,2022-04-10 23:27:55+00:00,0,twittbot.net,Wisata Alam Kebun Buah Mangunan https://t.co/Mkzf22quW3 #JogjaCityTour | Jogja Traveling Guide
5066,JogjaRavers,2022-04-10 22:55:54+00:00,1,twittbot.net,Sambut Pagi bersama Merapi dari Desa Wisata Trumpon Tempel Sleman #Jogja
5067,Joycellin3,2022-04-10 21:58:01+00:00,0,Twitter for Android,Hahahah bodo amat gasih mau lu pada Jogja aseli atau apa kek. Gue si yg bukan Jogja aseli jd berpikir berkali2 buat tinggal di sana hehe kek bakalan jd tempat yg gue backlist buat wisata juga ... kek ohhh ckp taw sj
5068,JogjaCTour,2022-04-10 18:27:42+00:00,0,twittbot.net,Wisata Alam Curug Nglarangan https://t.co/opLgvvt1o2 #JogjaCityTour | Jogja Traveling Guide
5069,JogjaCTour,2022-04-10 17:57:42+00:00,0,twittbot.net,Wisata Alam Curug Sidoharjo https://t.co/k8L67moPsU #JogjaCityTour | Jogja Traveling Guide
5070,dwee_nieh,2022-04-10 17:45:15+00:00,0,Twitter for Android,Klitij di jogja? Yo ngono kui nek kota pelajar ning sing dipentingke sektor pariwisata. Ket awal pandemi wisata bablas wae ning sekolah ditutup. Yo wis pelajar e do bubar
5071,yohanes_martinz,2022-04-10 17:38:06+00:00,0,Twitter for Android,"@namoomini @DDiva2020 Bener sih ribet bgt skrg buat berlibur ke jogja, dulu banyak juga warung yg nuthuk, parkir mobil 20 rb, skrg rame lagi soal becak nipu &amp; klitih. Apa yg mau diharapkan dari wisata jogja??? Ya kali wisata cuma sampe isyak habis itu harus berdiam diri di hotel"
5072,JogjaCTour,2022-04-10 17:27:41+00:00,0,twittbot.net,Wisata Alam Kebun Buah Mangunan https://t.co/Mkzf229rU3 #JogjaCityTour | Jogja Traveling Guide
5073,mstydsy,2022-04-10 16:21:26+00:00,0,Twitter Web App,"@subschfess Solo nder. Ptn ada uns, poltek kenensos, sama uin. Biaya hidup murah, suasana enak, mall banyak, transport umum gampang, tempat wisata banyak sampe ke jogja jg deket. Kalo mau di uns jg ga jelek2 bgt ptnnya"
5074,cc__line,2022-04-10 16:06:14+00:00,0,Twitter for Android,@aayyufi ke jogja ngapain ? wisata klitih ?
5075,idbcpr,2022-04-10 16:02:22+00:00,0,Awtoshare,"Jelajah Wisata Jogja -  Yuk jelajah tempat wisata Jogja ini!! - photo today by  taken at Bukit Klangon, Sleman.... - https://t.co/FsABjgHK8H https://t.co/bOxSOUXR4Y"
5076,ANUNGJANUPERMAD,2022-04-10 14:22:33+00:00,0,twittbot.net,https://t.co/DqXTlotQqC 895jizfm anugerahgitar BJhouse48 BestFmJogja jogjamusikasik pura_wisata studioKU_Jogja BrilliantJogja
5077,WetBrushDirty,2022-04-10 14:15:37+00:00,0,Twitter for Android,@merapi_uncover @lanankardhika1 Saya sudah mem-black list Jogja dri tujuan wisata :')
5078,Harian_Jogja,2022-04-10 12:54:33+00:00,1,dlvr.it,"Paling Moncer, Sektor Wisata Gunungkidul Bisa Cepat Pulih dari Pandemi https://t.co/N5yAVtEYIi #beritajogja #jogja #jogjaistimewa https://t.co/asSL6iTukH"
5079,byeol1712,2022-04-10 12:52:34+00:00,0,Twitter for Android,"@DDiva2020 Ya gini, bukane bebenah malah denial makanya kasusnya ga slse2. Apa ga takut komoditas wisata jogja turun? Sy yg dh lama kgn bgt jogja jd mikir2 lg mau ksna"
5080,UlfaFawz,2022-04-10 12:33:13+00:00,0,Twitter for Android,"@subschfess Purwokerto nder, deket banget ke baturaden (banyak tempat wisata alamnya) mall juga ada, tempat nongki banyak. InshaAllah aman mau pulang malam jg ok. Warganya ga sesumeh org solo jogja tapi mereka baik baik nder, biaya hidup jg murah, ada grab gojek"
5081,Harian_Jogja,2022-04-10 12:31:04+00:00,0,dlvr.it,"Bupati Bantul Sebut Covid-19 Sudah Terkendali, Wisata Kembali Ramai https://t.co/KCHKrr50uY #beritajogja #jogja #jogjaistimewa https://t.co/mHrUDnqJ2x"
5082,LXDCCCIII,2022-04-10 11:37:01+00:00,0,Twitter for Android,"ya minusnya Semarang ga banyak tempat wisata. Semarang tu lebih condong ke ""bangunan""

Makanya orang Semarang kalo liburan ya ke Jogja, Solo, atau yg deketan dikit (Ungaran, Bandungan)"
5083,JogjaCTour,2022-04-10 11:27:55+00:00,0,twittbot.net,Wisata Alam Kebun Buah Mangunan https://t.co/Mkzf22quW3 #JogjaCityTour | Jogja Traveling Guide
5084,JogjaCTour,2022-04-10 09:57:44+00:00,0,twittbot.net,"Jogja Traveling Guide.
Informasi Wisata #Jogjakarta
https://t.co/ryZy9ST5tO
#JogjaCityTour"
5085,JogjaRavers,2022-04-10 09:55:52+00:00,0,twittbot.net,Sambut Pagi bersama Merapi dari Desa Wisata Trumpon Tempel Sleman #Jogja
5086,JogjaCTour,2022-04-10 08:57:45+00:00,0,twittbot.net,Wisata Alam Curug Sidoharjo https://t.co/k8L67mGYH2 #JogjaCityTour | Jogja Traveling Guide
5087,bacod_ah,2022-04-10 08:52:22+00:00,0,Twitter for Android,"@Jogja_Uncover Sory lurr nmpng tnya
Aku org pkl yg biasa wisata ke jogja
Jane motivasine klitih ki opo..? Golek ilmu, golek harta, opo propaganda cilik2an"
5088,idbcpr,2022-04-10 08:17:10+00:00,0,Awtoshare,"Jelajah Wisata Jogja - Kapan terakhir kali kamu jalan-jalan di Malioboro?

 Yuk jelajah tempat wisata Jogja ini!! - photo today by... - https://t.co/uNB9SupqxI"
5089,beeyellowww,2022-04-10 06:41:45+00:00,4,Twitter for Android,"@Jogja_Uncover Mas mbak mau tanya, klitih biasanya keluar jam berapa ya? Buat antisipasi, soalnya mau wisata ke jogja, biar tetep aman."
